repo,issue_number,issue_url,title,state,created_at,closed_at,updated_at,matched_queries,matched_terms,suspected_trigger,prior_work_match,novelty_status,evidence_type,linked_fix_url,evidence_detail,labels,notes,is_valid,trigger_category,fp_order_mechanism,fix_summary,invalid_reason
sgl-project/sglang,10521,https://github.com/sgl-project/sglang/issues/10521,[Bug] qwen 3 next doesn't work on RTX PRO 6000,closed,2025-09-16T12:39:20Z,2025-11-23T00:23:55Z,2025-11-23T00:23:56Z,"""reproducible"" ""MoE"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",MoE;reproducible;scheduler;speculative,moe_execution;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,moe_execution;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,10536,https://github.com/sgl-project/sglang/issues/10536,[Bug] dsv3 fp4 mtp with fp8 kv cache is slow,closed,2025-09-16T23:10:09Z,2025-10-22T17:50:07Z,2025-10-22T17:50:07Z,"""reproducible"" ""MoE"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""quantization"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;MoE;quantization;reproducible;speculative,quantization_paths;moe_execution;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,bug;high priority,,,quantization_paths;moe_execution;cross_backend_architecture,,,
sgl-project/sglang,10660,https://github.com/sgl-project/sglang/issues/10660,[Bug] missing `output_token_logprobs` when using `lookahead` speculative decoding,closed,2025-09-19T11:35:49Z,2025-11-04T06:55:49Z,2025-11-04T06:55:49Z,"""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",reproducible;speculative,speculative_decoding;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/9873,PR #9873 is merged,,,,speculative_decoding;cross_backend_architecture,,,
sgl-project/sglang,10713,https://github.com/sgl-project/sglang/issues/10713,[Bug] illegal memory of `BatchQKApplyRotaryPosIdsCosSinCache` when spec decoding,closed,2025-09-21T12:14:19Z,2025-09-23T19:56:17Z,2025-09-23T19:56:17Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;CUDA graph;reproducible;speculative,speculative_decoding;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,speculative_decoding;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,10789,https://github.com/sgl-project/sglang/issues/10789,"[Bug] In a hybrid reasoning model, such as DeepSeek V3.1 or Qwen-14B, disabling “thinking mode” while enabling speculative decoding, the reasoning parser, and constrained decoding results in abnormal outputs.",closed,2025-09-23T08:11:19Z,2025-11-25T00:19:21Z,2025-11-25T00:19:22Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;CUDA graph;reproducible;speculative;temperature 0,speculative_decoding;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_pr_unmerged,https://github.com/sgl-project/sglang/pull/10831,PR #10831 is linked but not merged,inactive,,,speculative_decoding;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,11919,https://github.com/sgl-project/sglang/issues/11919,[Bug] AttributeError: 'tuple' object has no attribute 'to_bytes' when using EAGLE mode with HiCache,closed,2025-10-21T15:08:21Z,2025-10-24T15:53:14Z,2025-10-24T15:53:14Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible;speculative,speculative_decoding;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,speculative_decoding;cross_backend_architecture,,,
sgl-project/sglang,12059,https://github.com/sgl-project/sglang/issues/12059,[Bug] DeepSeek FP4 Launching fail,closed,2025-10-24T06:57:29Z,2025-10-24T09:04:52Z,2025-10-24T09:04:52Z,"""reproducible"" ""MoE"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""quantization"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;expert;MoE;quantization;reproducible;scheduler;speculative,quantization_paths;moe_execution;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/11795,PR #11795 is merged,high priority,,,quantization_paths;moe_execution;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,12184,https://github.com/sgl-project/sglang/issues/12184,[Bug] speculative decoding illegal memory access,closed,2025-10-27T03:26:22Z,2025-11-27T09:58:34Z,2025-11-27T09:58:34Z,"""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",reproducible;speculative,speculative_decoding,,candidate_new_trigger,linked_pr_unmerged,https://github.com/sgl-project/sglang/pull/10227,PR #10227 is linked but not merged,,,,speculative_decoding,,,
sgl-project/sglang,12411,https://github.com/sgl-project/sglang/issues/12411,[Bug] Eagle3 overlap scheduling decreases performance,closed,2025-10-30T20:24:27Z,2025-12-11T19:37:44Z,2025-12-11T19:37:44Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible;scheduler;speculative,speculative_decoding;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/11821,PR #11821 is merged,high priority;speculative-decoding,,,speculative_decoding;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,12416,https://github.com/sgl-project/sglang/issues/12416,[Bug] Potential double exception raise in accept_token handling at line 384 of eagle_info.py,closed,2025-10-31T00:35:52Z,2025-12-31T00:21:27Z,2025-12-31T00:21:28Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible;scheduler;speculative,speculative_decoding;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,speculative_decoding;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,12459,https://github.com/sgl-project/sglang/issues/12459,[Bug] Avoid logging `cache_hit_rate` metric in the decode step,closed,2025-10-31T11:28:54Z,2025-12-31T00:21:37Z,2025-12-31T00:21:38Z,"""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",reproducible;scheduler;speculative,runtime_scheduling,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,runtime_scheduling,,,
sgl-project/sglang,12492,https://github.com/sgl-project/sglang/issues/12492,[Bug] SGLang launch encounter coredump at pyarrow:2100,closed,2025-11-01T14:25:49Z,2025-11-02T09:09:17Z,2025-11-02T09:09:17Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;CUDA graph;reproducible;speculative,speculative_decoding;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,speculative_decoding;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,12512,https://github.com/sgl-project/sglang/issues/12512,[Bug] SGLANG_ENABLE_SPEC_V2 + FA3 Causes Repetitive/Truncated Output at Max Tokens,closed,2025-11-02T06:31:08Z,2025-11-03T15:00:19Z,2025-11-03T15:00:19Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;CUDA graph;reproducible;speculative,runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,12526,https://github.com/sgl-project/sglang/issues/12526,[Bug] 0.5.4.post2 error,closed,2025-11-03T03:59:58Z,2025-11-03T08:02:34Z,2025-11-03T08:02:34Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",CUDA graph;reproducible;speculative,speculative_decoding;quantization_paths;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,speculative_decoding;quantization_paths;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,12538,https://github.com/sgl-project/sglang/issues/12538,[Bug] The error about missing attributes in the latest version.,closed,2025-11-03T08:14:58Z,2025-11-03T08:31:46Z,2025-11-03T08:31:46Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",CUDA graph;reproducible;scheduler;speculative,speculative_decoding;quantization_paths;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,speculative_decoding;quantization_paths;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,12705,https://github.com/sgl-project/sglang/issues/12705,[Bug] Beta spec-overlap _draft_extend_for_decode fail to use CudaGraph,closed,2025-11-05T15:50:08Z,2025-11-29T03:49:35Z,2025-11-29T03:49:35Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;CUDA graph;reproducible;speculative,speculative_decoding;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/12625,PR #12625 is merged,,,,speculative_decoding;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,12707,https://github.com/sgl-project/sglang/issues/12707,[Bug] Overlap scheduler with Llama 4 Scout FP8 cuda error,closed,2025-11-05T18:00:30Z,2026-01-06T00:21:24Z,2026-01-06T00:21:25Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""preemption"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""preemption"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;CUDA graph;preemption;reproducible;scheduler;speculative;temperature 0,speculative_decoding;quantization_paths;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,speculative_decoding;quantization_paths;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,12770,https://github.com/sgl-project/sglang/issues/12770,[Bug] performance drops significantly after pressure test when hicache is enabled,closed,2025-11-06T10:25:56Z,2026-01-10T00:20:47Z,2026-01-10T00:20:48Z,"""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",reproducible;speculative,speculative_decoding,,candidate_new_trigger,fixed_version_reference,,fixed in,high priority;inactive;hicache,,,speculative_decoding,,,
sgl-project/sglang,12841,https://github.com/sgl-project/sglang/issues/12841,[Bug] Deepseek-V3.2-EXP FP4 checkpoint fails to load when MTP is enabled,closed,2025-11-07T19:21:34Z,2025-12-05T19:03:47Z,2025-12-05T19:03:47Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""MoE"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""quantization"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",CUDA graph;expert;MoE;quantization;reproducible;speculative,speculative_decoding;quantization_paths;moe_execution;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/12094,PR #12094 is merged,,,,speculative_decoding;quantization_paths;moe_execution;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,13048,https://github.com/sgl-project/sglang/issues/13048,[Bug] TypeError: maybe_executor_submit() takes 0 positional arguments but 6 were given during model loading,closed,2025-11-11T05:49:49Z,2025-11-11T08:55:39Z,2025-11-11T08:55:39Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible;scheduler;speculative,quantization_paths;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,quantization_paths;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,14142,https://github.com/sgl-project/sglang/issues/14142,[Bug] Low decode performance on Deepseek V3 with MTP + FP8 KV,closed,2025-11-29T11:54:38Z,2026-02-10T00:33:34Z,2026-02-10T00:33:35Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;CUDA graph;reproducible;speculative,quantization_paths;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/11126,PR #11126 is merged,inactive,,,quantization_paths;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,15412,https://github.com/sgl-project/sglang/issues/15412,"[Bug] Issue: Warning ""length of new_indices != length of topk_p"" during NEXTN speculative decoding with Qwen3-Next",closed,2025-12-18T16:08:34Z,2026-02-13T00:23:59Z,2026-02-13T00:24:00Z,"""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",reproducible;speculative,speculative_decoding;quantization_paths;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/14742,PR #14742 is merged,,,,speculative_decoding;quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,16541,https://github.com/sgl-project/sglang/issues/16541,[Bug] Structured outputs not working with spec v2 PD and spec v1 crashes - DeepseekV3.1 / mimo-v2-flash,closed,2026-01-06T05:20:50Z,2026-03-26T00:31:50Z,2026-03-26T00:31:51Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",CUDA graph;reproducible;scheduler;speculative;temperature 0,speculative_decoding;quantization_paths;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/17100,PR #17100 is merged,inactive,,,speculative_decoding;quantization_paths;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,18080,https://github.com/sgl-project/sglang/issues/18080,[Bug] zai-org/GLM-4.7-Flash does not load on Blackwell RTX PRO 6000 Workstation,closed,2026-02-01T19:44:54Z,2026-04-15T00:39:32Z,2026-04-15T00:39:33Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""MoE"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""MoE"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;CUDA graph;MoE;reproducible;speculative;temperature 0,moe_execution;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/17235,PR #17235 is merged,inactive,,,moe_execution;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,20581,https://github.com/sgl-project/sglang/issues/20581,[Bug] EAGLE3 + DP Attention crashes during warmup (Kimi-K2.5),closed,2026-03-14T09:54:16Z,2026-03-14T15:44:46Z,2026-03-14T15:44:46Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;CUDA graph;reproducible;speculative,speculative_decoding;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/18118,PR #18118 is merged,,,,speculative_decoding;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,21813,https://github.com/sgl-project/sglang/issues/21813,[Bug] Qwen3.5-35B-A3B with spec v2 MTP crashes on startup,closed,2026-04-01T05:30:45Z,2026-04-01T05:58:37Z,2026-04-01T05:58:37Z,"""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",MoE;reproducible;scheduler;speculative,quantization_paths;moe_execution;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in v0.5.10rc0,,,,quantization_paths;moe_execution;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,22401,https://github.com/sgl-project/sglang/issues/22401,[Bug] Forcing flashInfer as the NSA backend causes incompatibility with the draft attention backend,closed,2026-04-09T00:23:26Z,2026-04-09T10:24:44Z,2026-04-09T10:24:44Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;CUDA graph;reproducible;speculative,quantization_paths;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/22098,PR #22098 is merged,,,,quantization_paths;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,26640,https://github.com/sgl-project/sglang/issues/26640,[Bug] Unable to launch gemma4 with speculative decoding in latest sglang docker,closed,2026-05-29T02:27:50Z,2026-05-31T22:41:03Z,2026-06-02T00:51:49Z,"""reproducible"" ""speculative"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",reproducible;speculative,speculative_decoding;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,speculative_decoding;cross_backend_architecture,,,
sgl-project/sglang,7033,https://github.com/sgl-project/sglang/issues/7033,[Bug] main branch fail to start due to sgl-kernel undefined symbol,closed,2025-06-10T06:59:03Z,2025-09-01T00:23:09Z,2025-09-22T14:44:26Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""MoE"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""quantization"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",CUDA graph;MoE;quantization;reproducible,quantization_paths;moe_execution;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,quantization_paths;moe_execution;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,7430,https://github.com/sgl-project/sglang/issues/7430,[Bug] V0.4.7 NameError: name 'CompressedTensorsW8A8Int8' is not defined.,closed,2025-06-22T02:52:09Z,2025-08-31T00:20:42Z,2025-08-31T00:20:43Z,"""reproducible"" ""quantization"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",quantization;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,7471,https://github.com/sgl-project/sglang/issues/7471,[Bug] Gemma3 throughput is 2x lower than vLLM,closed,2025-06-23T11:31:29Z,2025-08-24T00:21:03Z,2025-08-24T00:21:04Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""quantization"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;quantization;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/4424,PR #4424 is merged,inactive,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,7485,https://github.com/sgl-project/sglang/issues/7485,[Bug] NameError: CompressedTensorsW8A8Int8 not defined for RedHatAI/Mistral-Small-3.1-24B-Instruct-2503-quantized.w8a8,closed,2025-06-23T22:47:06Z,2025-09-21T00:20:07Z,2025-09-21T00:20:08Z,"""reproducible"" ""quantization"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",quantization;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,7504,https://github.com/sgl-project/sglang/issues/7504,[Bug] No module name 'sgl_kernel',closed,2025-06-24T18:14:47Z,2025-09-23T00:18:40Z,2025-09-23T00:18:41Z,"""reproducible"" ""quantization"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",quantization;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,7768,https://github.com/sgl-project/sglang/issues/7768,[Bug] fp4 flashinfer moe error in latest blackwell docker image,closed,2025-07-04T06:59:23Z,2025-09-06T00:17:21Z,2025-09-06T00:17:22Z,"""reproducible"" ""CUDA graph"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""MoE"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""quantization"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",bf16;CUDA graph;MoE;quantization;reproducible,quantization_paths;moe_execution;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,quantization_paths;moe_execution;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,7919,https://github.com/sgl-project/sglang/issues/7919,"[Bug] install sglang by pip install sglang[all]>=0.4.9, work well when run llama3 model, but raise ""most likely due to a circular import"" error when check ColumnParallelLinear op..",closed,2025-07-10T05:57:35Z,2025-07-17T07:47:09Z,2025-07-17T07:47:09Z,"""reproducible"" ""quantization"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",quantization;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,7942,https://github.com/sgl-project/sglang/issues/7942,[Bug] 0.4.9.post1-cu126 reports error,closed,2025-07-11T03:02:49Z,2025-09-14T00:19:30Z,2025-09-14T00:19:31Z,"""reproducible"" ""quantization"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",quantization;reproducible,quantization_paths,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,quantization_paths,,,
